id,categoria,edad,genero,estado_civil,ingreso_reportado,maximo_dias_mora,saldo_total,saldo_productos_activos,saldo_productos_pasivos,cantidad_productos_activos,cantidad_productos_pasivos,saldo_en_competencia,monto_credito,plazo_credito,calificacion_crediticia,garantia_credito,tasa_interes
462285,optima,28.0,masculino,casado,92958.0,38.0,134642.0,63973.0,70669.0,2.0,2.0,18698.94,124000.0,41.0,5.0,fiduciaria,18.19
205364,premier,42.0,femenino,casado,93514.0,8.0,478250.0,442792.0,35458.0,4.0,0.10846710035776663,160707.42,185000.0,88.0,2.0,fiduciaria_prendas,7.71
647414,optima,48.0,femenino,soltero,31533.0,65.0,408578.0,401628.0,6950.0,1.0,1.0,86670.91,1849000.0,252.0,3.0,hipotecaria,7.84
977577,optima,31.0,femenino,casado,73399.0,3.0,324510.0,321115.0,3395.0,4.0,0.0,,110000.0,47.0,5.0,fiduciaria,16.41
780234,premier,41.0,masculino,casado,,1.0,1603854.0,1389501.0,214353.0,4.0,4.0,455313.62,114000.0,53.0,2.0,fiduciaria,11.19
983415,privada,38.0,femenino,casado,81723.0,11.0,1327154.0,1264422.0,62732.0,3.0,2.0,10260580.24,378000.0,169.0,2.0,hipotecaria,6.75
273547,privada,52.0,masculino,casado,,33.0,2881653.0,370665.0,2510988.0,2.0,6.0,97978.77,188000.0,40.0,2.0,autoliquidable,8.1
422648,premier,48.0,femenino,casado,99567.0,51.0,521418.0,517339.0,4079.0,4.0,2.0,1212977.44,446000.0,43.0,5.0,fiduciaria,12.92
447052,premier,46.0,masculino,casado,85139.0,8.0,783299.0,667240.0,116059.0,3.0,2.0,790236.78,222000.0,70.0,4.0,fiduciaria,11.22
715512,premier,31.0,femenino,divorciado,,2.0,639384.0,630236.0,9148.0,2.0,0.0,229911.49,157000.0,47.0,4.0,fiduciaria,18.73
849433,optima,35.0,femenino,casado,,18.0,252629.0,236528.0,16101.0,3.0,2.0,735498.99,120000.0,48.0,4.0,fiduciaria,16.53
677354,premier,58.0,femenino,casado,,7.0,295130.0,230094.0,65036.0,3.0,2.0,,113000.0,57.0,4.0,fiduciaria,12.83
113245,premier,39.0,femenino,soltero,83916.0,11.0,1047939.0,893460.0,154479.0,3.0,2.0,317434.22,282000.0,64.0,4.0,fiduciaria,12.68
724768,premier,36.0,femenino,viudo,107486.0,23.0,1459476.0,1417250.0,42226.0,3.0,2.0,109801.53,118000.0,59.0,4.0,fiduciaria,11.65
679842,premier,63.0,femenino,casado,102586.0,3.0,269047.0,254295.0,14752.0,2.0,3.0,1051975.46,392000.0,62.0,4.0,fiduciaria,10.9
297360,premier,44.0,masculino,casado,86673.0,45.0,685050.0,649740.0,35310.0,4.0,1.0,636040.3,744000.0,57.0,4.0,fiduciaria,12.89
756718,optima,51.0,masculino,casado,47770.0,25.0,288776.0,267943.0,20833.0,3.0,1.0,374862.29,138000.0,79.0,5.0,fiduciaria,15.16
647178,optima,46.0,femenino,divorciado,,72.0,503130.0,471118.0,32012.0,3.0,1.0,2031740.87,844000.0,267.0,3.0,hipotecaria,6.87
396111,premier,51.0,femenino,casado,97171.0,8.0,72994.0,13624.0,59370.0,2.0,2.0,1079727.2,276000.0,40.0,4.0,fiduciaria,15.98
586309,premier,42.0,femenino,casado,60298.0,345.0,468365.0,456243.0,12122.0,1.0,3.0,,1587000.0,218.0,5.0,hipotecaria,5.78
374080,premier,40.0,femenino,soltero,98490.0,0.0,203201.0,57714.0,145487.0,3.0,1.0,678906.78,1565000.0,80.0,3.0,fiduciaria,10.34
714771,optima,30.0,femenino,casado,94517.0,12.0,137447.0,92161.0,45286.0,3.0,0.0,216059.2,83000.0,59.0,2.0,fiduciaria_prendas,8.91
137389,premier,35.0,masculino,casado,102381.0,3.0,902825.0,790815.0,112010.0,4.0,4.0,636233.38,1513000.0,39.0,4.0,fiduciaria,11.08
105727,optima,56.0,femenino,casado,27661.0,13.0,252955.0,167400.0,85555.0,2.0,0.0,113637.64,139000.0,60.0,3.0,fiduciaria,20.61
846512,optima,40.0,masculino,casado,67229.0,11.0,214787.0,214433.0,354.0,1.0,0.0,426769.26,36000.0,75.0,3.0,fiduciaria_prendas,8.91
310162,optima,43.0,femenino,casado,212083.0,12.0,607647.0,601049.0,6598.0,2.0,0.0,,319000.0,34.0,4.0,fiduciaria,20.05
112761,optima,40.0,femenino,divorciado,82943.0,8.0,2936734.0,2906326.0,30408.0,2.0,0.0,1585961.78,1338000.0,266.0,3.0,fiduciaria_bienes_inmuebles,6.47
965495,optima,48.0,masculino,casado,28802.0,17.0,25155.0,18914.0,6241.0,5.0,1.0,99547.38,296000.0,57.0,4.0,fiduciaria,20.88
457351,optima,46.0,femenino,soltero,38356.0,8.0,763081.0,684013.0,79068.0,3.0,2.0,354734.77,648000.0,53.0,5.0,fiduciaria,15.86
515396,optima,62.0,femenino,casado,,38.0,282871.0,220534.0,62337.0,4.0,1.0,848979.52,118000.0,57.0,5.0,fiduciaria,15.16
380662,premier,56.0,masculino,casado,86220.0,9.0,258567.0,190271.0,68296.0,2.0,2.0,176879.23,229000.0,90.0,3.0,fiduciaria,11.94
439638,optima,31.0,femenino,casado,95441.0,14.0,460392.0,429569.0,30823.0,4.0,2.0,719974.26,33000.0,55.0,5.0,fiduciaria,15.65
987936,optima,43.0,femenino,casado,103650.0,1.0,117971.0,60295.0,57676.0,2.0,1.0,1175625.32,172000.0,45.0,3.0,fiduciaria,15.93
100154,privada,57.0,femenino,casado,73365.0,0.0,112564.0,66916.0,45648.0,1.0,1.0,11816.7,2964000.0,35.0,2.0,prendas,7.6
600815,optima,33.0,masculino,soltero,138646.0,2.0,356194.0,348326.0,7868.0,1.0,0.0,662454.65,123000.0,47.0,4.0,fiduciaria,13.53
461979,premier,33.0,femenino,soltero,84076.0,29.0,474205.0,396420.0,77785.0,4.0,4.0,656348.53,126000.0,58.0,5.0,fiduciaria,15.67
506589,optima,55.0,masculino,casado,29410.0,48.0,624139.0,592078.0,32061.0,2.0,1.0,629195.07,537000.0,189.0,3.0,hipotecaria,7.29
543427,optima,33.0,femenino,soltero,148721.0,14.0,451505.0,425440.0,26065.0,5.0,2.0,236970.79,94000.0,28.0,3.0,fiduciaria,14.9
752091,premier,54.0,masculino,soltero,83312.0,53.0,319272.0,125099.0,194173.0,1.0,3.0,505154.42,86000.0,9.0,5.0,autoliquidable,7.63
466448,optima,47.0,femenino,soltero,200421.0,6.0,454563.0,451794.0,2769.0,2.0,2.0,1667930.54,91000.0,51.0,6.0,fiduciaria,16.14
377008,optima,59.0,masculino,casado,81895.0,2.0,198832.0,56539.0,142293.0,1.0,1.0,134834.83,114000.0,45.0,2.0,autoliquidable,8.05
386976,optima,60.0,masculino,casado,46444.0,22.0,159916.0,121249.0,38667.0,5.0,2.0,1419324.11,426000.0,70.0,3.0,fiduciaria,13.76
899743,optima,46.0,femenino,casado,335222.0,2.0,66511.0,31504.0,35007.0,2.0,1.0,659320.49,50000.0,57.0,5.0,fiduciaria,21.18
569975,optima,45.0,masculino,casado,,82.0,106824.0,64987.0,41837.0,3.0,1.0,286598.97,462000.0,85.0,6.0,fiduciaria,6.78
954121,premier,40.0,femenino,casado,78345.0,11.0,75279.0,71493.0,3786.0,3.0,1.0,743620.87,391000.0,62.0,2.0,fiduciaria,14.19
336819,optima,41.0,femenino,soltero,203504.0,4.0,635595.0,635084.0,511.0,2.0,1.0,1775683.67,130000.0,62.0,3.0,fiduciaria,20.16
352899,optima,33.0,masculino,casado,93134.0,14.0,919291.0,882039.0,37252.0,2.0,1.0,551603.55,130000.0,64.0,5.0,fiduciaria,16.4
701569,optima,56.0,femenino,casado,64186.0,2.0,71542.0,67307.0,4235.0,3.0,1.0,2557203.61,235000.0,51.0,3.0,fiduciaria,15.52
330634,privada,42.0,femenino,casado,,90.0,658461.0,343671.0,314790.0,4.0,3.0,182178.46,695000.0,49.0,4.0,fiduciaria,10.41
465339,premier,31.0,femenino,casado,92102.0,1.0,591993.0,165128.0,426865.0,5.0,1.0,142288.18,194000.0,75.0,2.0,fiduciaria,11.22
390067,optima,29.0,masculino,soltero,91991.0,22.0,77701.0,71636.0,6065.0,2.0,2.0,188408.05,108000.0,64.0,3.0,fiduciaria,17.59
957036,optima,33.0,femenino,casado,30907.0,7.0,381267.0,349757.0,31510.0,2.0,2.0,581552.64,103000.0,31.0,5.0,fiduciaria,15.7
253758,optima,38.0,masculino,soltero,45575.0,7.0,784596.0,777519.0,7077.0,3.0,0.0,3692522.69,136000.0,59.0,3.0,fiduciaria_prendas,8.6
430105,optima,53.0,masculino,soltero,,1.0,93890.0,52589.0,41301.0,2.0,2.0,153938.99,330000.0,52.0,3.0,fiduciaria,12.18
935081,optima,46.0,femenino,casado,136406.0,38.0,675538.0,637465.0,38073.0,2.0,0.0,666475.78,234000.0,51.0,6.0,fiduciaria,14.93
946221,privada,51.0,femenino,divorciado,158546.0,32.0,17724648.0,12456984.0,5267664.0,2.0,1.0,1282487.32,205000.0,326.0,3.0,hipotecaria,6.47
831931,optima,45.0,femenino,casado,99311.0,54.0,56170.0,28869.0,27301.0,2.0,1.0,135822.7,116000.0,75.0,5.0,fiduciaria,11.43
613743,optima,36.0,femenino,viudo,27399.0,5.0,734445.0,689832.0,44613.0,4.0,2.0,180849.38,37000.0,65.0,4.0,fiduciaria,14.47
379514,optima,40.0,masculino,soltero,109456.0,3.0,233607.0,201932.0,31675.0,4.0,3.0,924144.12,149000.0,54.0,3.0,fiduciaria,16.28
922628,premier,36.0,femenino,casado,97616.0,21.0,633356.0,491263.0,142093.0,3.0,2.0,313264.38,1455000.0,33.0,3.0,fiduciaria,10.94
546159,optima,31.0,femenino,casado,129404.0,9.0,2528748.0,2508621.0,20127.0,2.0,1.0,9507.79,75000.0,58.0,5.0,fiduciaria,13.73
152839,optima,33.0,femenino,divorciado,31883.0,18.0,598200.0,577444.0,20756.0,4.0,1.0,796584.69,293000.0,64.0,5.0,fiduciaria,14.32
252111,optima,28.0,femenino,casado,346126.0,12.0,716716.0,654959.0,61757.0,1.0,0.0,,191000.0,48.0,5.0,fiduciaria,15.51
468932,premier,54.0,masculino,casado,86544.0,38.0,2677549.0,2673606.0,3943.0,2.0,1.0,,424000.0,64.0,5.0,fiduciaria,9.08
654265,optima,48.0,masculino,casado,,3.0,244182.0,233842.0,10340.0,2.0,1.0,453512.27,100000.0,36.0,5.0,fiduciaria,15.15
754395,privada,77.0,femenino,casado,244376.0,7.0,3327772.0,229275.0,3098497.0,1.0,9.0,1935868.0,628000.0,18.0,2.0,autoliquidable,7.97
192529,optima,44.0,femenino,casado,237848.0,12.0,252014.0,247827.0,4187.0,2.0,1.0,341897.56,180000.0,55.0,4.0,fiduciaria,15.12
164102,optima,45.0,masculino,casado,,9.0,268333.0,204274.0,64059.0,3.0,1.0,292822.21,126000.0,65.0,3.0,fiduciaria,16.46
323149,optima,46.0,femenino,casado,62710.0,9.0,501795.0,427611.0,74184.0,2.0,1.0,544467.95,1100000.0,277.0,2.0,hipotecaria,7.57
360470,optima,51.0,femenino,viudo,,30.0,767201.0,691450.0,75751.0,3.0,1.0,1122366.22,1103000.0,63.0,4.0,fiduciaria,12.51
558215,optima,45.0,femenino,casado,69939.0,33.0,173643.0,169507.0,4136.0,3.0,3.0,,214000.0,64.0,3.0,fiduciaria,14.07
506429,optima,34.0,femenino,soltero,126845.0,12.0,253806.0,242105.0,11701.0,2.0,1.0,3129782.64,96000.0,57.0,3.0,fiduciaria_prendas,8.74
630293,premier,39.0,femenino,soltero,102498.0,28.0,129989.0,52188.0,77801.0,4.0,1.0,1136975.47,172000.0,49.0,4.0,fiduciaria,17.05
793345,optima,46.0,femenino,casado,44732.0,17.0,105759.0,91047.0,14712.0,3.0,2.0,2354656.49,650000.0,39.0,3.0,fiduciaria,15.17
867154,premier,36.0,femenino,casado,99847.0,26.0,216081.0,202892.0,13189.0,4.0,1.0,509495.64,591000.0,34.0,4.0,fiduciaria,15.39
643371,optima,77.0,masculino,viudo,,10.0,422752.0,422739.0,13.0,24.0,1.0,283584.2,155000.0,63.0,3.0,prendas,8.34
142516,optima,42.0,masculino,soltero,,6.0,739385.0,729142.0,10243.0,1.0,1.0,34994.57,118000.0,72.0,4.0,fiduciaria,14.54
641493,privada,43.0,femenino,casado,,1.0,1498448.0,1403341.0,95107.0,1.0,5.0,3406981.8,4405000.0,190.0,1.0,fiduciaria_bienes_inmuebles,4.33
497125,premier,54.0,masculino,casado,96691.0,0.0,411248.0,260781.0,150467.0,4.0,3.0,627048.09,1577000.0,322.0,2.0,fiduciaria_bienes_inmuebles,7.48
104006,premier,29.0,femenino,soltero,96542.0,2.0,251580.0,243364.0,8216.0,4.0,5.0,2047135.77,44000.0,34.0,5.0,fiduciaria,14.46
373288,optima,43.0,femenino,casado,40209.0,1.0,108594.0,77449.0,31145.0,3.0,1.0,186947.75,155000.0,24.0,2.0,fiduciaria,17.25
964451,optima,33.0,masculino,soltero,,6.0,78093.0,22778.0,55315.0,5.0,1.0,734161.42,691000.0,59.0,4.0,fiduciaria,18.55
984787,optima,34.0,femenino,casado,116188.0,49.0,755779.0,718565.0,37214.0,4.0,2.0,358621.18,510000.0,42.0,4.0,fiduciaria,14.63
442439,privada,48.0,femenino,casado,,3.0,5399150.0,3241838.0,2157312.0,3.0,6.0,68162.65,458000.0,130.0,1.0,hipotecaria,6.2
613857,optima,52.0,masculino,soltero,80197.0,21.0,223967.0,220467.0,3500.0,4.0,2.0,32763.23,396000.0,57.0,4.0,fiduciaria,13.92
891589,optima,36.0,femenino,soltero,58447.0,14.0,247329.0,213928.0,33401.0,3.0,0.0,657692.32,147000.0,64.0,3.0,fiduciaria_prendas,8.31
143313,optima,29.0,femenino,soltero,112418.0,33.0,222257.0,127758.0,94499.0,3.0,2.0,166610.55,100000.0,36.0,3.0,fiduciaria,16.11
635975,optima,53.0,masculino,casado,,26.0,495871.0,493751.0,2120.0,3.0,0.03522251431232831,311924.03,241000.0,22.0,4.0,fiduciaria,14.56
228066,premier,50.0,masculino,casado,,9.0,167238.0,109780.0,57458.0,2.0,1.0,863958.21,59000.0,52.0,4.0,fiduciaria,16.5
680119,optima,31.0,femenino,soltero,,84.0,1636878.0,1571513.0,65365.0,1.0,0.0,592198.7,366000.0,274.0,3.0,hipotecaria,5.98
190903,optima,43.0,masculino,soltero,,2.0,253603.0,245025.0,8578.0,4.0,1.0,208639.67,93000.0,58.0,4.0,fiduciaria,23.17
879800,optima,34.0,femenino,soltero,28562.0,131.0,1578416.0,1564878.0,13538.0,1.0,1.0,748998.62,559000.0,340.0,4.0,hipotecaria,6.2
771793,optima,46.0,femenino,viudo,61054.0,7.0,209025.0,199433.0,9592.0,3.0,2.0,,356000.0,45.0,3.0,fiduciaria,15.03
930005,optima,57.0,masculino,soltero,,33.0,245486.0,224115.0,21371.0,5.0,3.0,22710.4,94000.0,59.0,3.0,fiduciaria,15.95
108900,premier,25.0,femenino,casado,100557.0,1.0,1589653.0,1563475.0,26178.0,2.0,5.0,,461000.0,48.0,3.0,fiduciaria,9.77
387339,premier,58.0,femenino,casado,128012.0,98.0,981508.0,910378.0,71130.0,5.0,4.0,7809.23,1744000.0,211.0,4.0,hipotecaria,6.54
490034,privada,50.0,femenino,casado,53866.0,11.0,913555.0,396765.0,516790.0,1.0,3.0,542030.31,378000.0,35.0,2.0,autoliquidable,8.38
687559,optima,39.0,masculino,casado,74530.0,22.0,225125.0,215485.0,9640.0,3.0,2.0,,376000.0,63.0,3.0,fiduciaria,15.21
747836,optima,49.0,masculino,casado,,2.0,428742.0,402870.0,25872.0,2.0,0.0,478411.23,248000.0,60.0,4.0,fiduciaria,14.99
600156,premier,29.0,masculino,casado,93389.0,1.0,111107.0,45702.0,65405.0,2.0,3.0,,92000.0,48.0,4.0,fiduciaria,15.76
892640,premier,41.0,masculino,casado,,19.0,582665.0,168219.0,414446.0,1.0,3.0,,187000.0,30.0,4.0,autoliquidable,7.67
235274,optima,22.0,masculino,casado,88986.0,20.0,101229.0,61396.0,39833.0,1.0,1.0,136418.66,74000.0,60.0,5.0,fiduciaria,19.89
972650,privada,53.0,masculino,casado,66472.0,19.0,1436283.0,754133.0,682150.0,3.0,7.0,587193.2,272000.0,23.0,2.0,autoliquidable,8.32
815661,optima,57.0,masculino,casado,,34.0,1037097.0,1032830.0,4267.0,2.0,2.0,928375.94,279000.0,66.0,4.0,fiduciaria,14.31
225938,premier,52.0,masculino,soltero,,5.0,743356.0,736549.0,6807.0,3.0,1.0,847480.17,223000.0,73.0,4.0,fiduciaria,10.0
656088,optima,35.0,femenino,casado,76603.0,39.0,198063.0,161542.0,36521.0,2.0,1.0,445249.78,387000.0,58.0,5.0,fiduciaria,15.12
540872,optima,50.0,masculino,casado,26355.0,10.0,61909.0,52503.0,9406.0,1.0,0.0,,195000.0,54.0,2.0,fiduciaria_prendas,9.05
610518,privada,45.0,femenino,casado,71543.0,68.0,720067.0,244243.0,475824.0,3.0,2.0,86223.97,75000.0,29.0,4.0,fiduciaria,12.4
328124,optima,31.0,masculino,divorciado,,23.0,122707.0,102217.0,20490.0,4.0,1.0,178693.01,183000.0,63.0,3.0,fiduciaria,14.92
258147,premier,45.0,masculino,casado,108401.0,46.0,811784.0,811759.0,25.0,1.0,2.0,92058.72,483000.0,347.0,5.0,fiduciaria_bienes_inmuebles,7.67
686847,premier,56.0,femenino,soltero,86965.0,116.0,851387.0,629693.0,221694.0,2.0,3.0,60188.58,269000.0,244.0,3.0,hipotecaria,7.11
200993,optima,58.0,masculino,divorciado,183535.0,15.0,401770.0,354377.0,47393.0,3.0,3.0,,320000.0,30.0,4.0,fiduciaria,15.98
623748,optima,61.0,masculino,soltero,145545.0,7.0,403444.0,390331.0,13113.0,1.0,1.0,406671.66,36000.0,67.0,5.0,fiduciaria,17.96
421341,optima,46.0,masculino,soltero,52727.0,5.0,556089.0,534993.0,21096.0,3.0,1.0,,48000.0,59.0,3.0,fiduciaria,14.35
983823,premier,49.0,femenino,casado,100830.0,77.0,861019.0,813809.0,47210.0,3.0,3.0,70192.21,119000.0,91.0,3.0,fiduciaria_prendas,7.51
483440,premier,34.0,masculino,casado,86989.0,13.0,1034230.0,864294.0,169936.0,5.0,4.0,1159697.55,232000.0,60.0,4.0,fiduciaria,12.09
100322,optima,43.0,femenino,casado,37500.0,5.0,1081422.0,1060522.0,20900.0,2.0,2.0,456087.79,249000.0,74.0,4.0,fiduciaria,12.3
133413,premier,64.0,masculino,casado,,2.0,386007.0,96542.0,289465.0,7.0,2.0,777258.92,13000.0,21.0,3.0,autoliquidable,8.02
756615,optima,54.0,masculino,viudo,,2.0,281704.0,252600.0,29104.0,3.0,0.0,101150.68,65000.0,52.0,4.0,fiduciaria,19.73
559995,optima,34.0,masculino,casado,195137.0,8.0,352304.0,335690.0,16614.0,3.0,1.0,121136.31,264000.0,61.0,4.0,fiduciaria,12.36
815443,optima,38.0,femenino,casado,,36.0,289895.0,288127.0,1768.0,1.0,1.0,,160000.0,60.0,6.0,fiduciaria,15.2
208899,premier,52.0,femenino,casado,90843.0,19.0,556212.0,487921.0,68291.0,3.0,1.0,264642.2,1412000.0,68.0,4.0,fiduciaria,9.74
636933,premier,40.0,femenino,casado,89891.0,3.0,2899070.0,2868605.0,30465.0,2.0,2.0,527768.65,222000.0,48.0,4.0,fiduciaria,14.18
107931,optima,42.0,masculino,soltero,190526.0,22.0,1314800.0,1300517.0,14283.0,4.0,3.0,9212.41,269000.0,62.0,5.0,fiduciaria,12.55
758053,premier,61.0,femenino,casado,113267.0,4.0,935114.0,930056.0,5058.0,4.0,0.0,517011.86,364000.0,47.0,5.0,fiduciaria,9.3
748223,optima,36.0,femenino,casado,28758.0,11.0,134652.0,117626.0,17026.0,1.0,0.0,2048119.28,235000.0,67.0,1.0,fiduciaria_prendas,8.57
199470,optima,39.0,masculino,soltero,119065.0,1.0,171449.0,150797.0,20652.0,3.0,1.0,,79000.0,60.0,5.0,fiduciaria,23.31
642870,optima,30.0,masculino,casado,59422.0,48.0,1011894.0,949149.0,62745.0,4.0,0.0,260193.78,754000.0,284.0,4.0,hipotecaria,6.76
426471,optima,65.0,masculino,soltero,,3.0,256800.0,256454.0,346.0,3.0,0.0006356216568920159,106254.28,1750000.0,218.0,3.0,hipotecaria,8.16
316171,optima,55.0,femenino,casado,82104.0,40.0,134452.0,129887.0,4565.0,1.0,1.0,2408287.16,162000.0,50.0,5.0,fiduciaria_prendas,8.94
723637,optima,28.0,femenino,casado,,23.0,126271.0,114273.0,11998.0,1.0,0.0,793650.43,139000.0,79.0,2.0,fiduciaria_prendas,8.3
221010,optima,43.0,masculino,casado,29506.0,12.0,182053.0,173437.0,8616.0,2.0,1.0,262287.66,96000.0,55.0,5.0,fiduciaria,20.46
349702,optima,38.0,masculino,soltero,33949.0,5.0,614208.0,587911.0,26297.0,2.0,1.0,263256.71,130000.0,78.0,5.0,fiduciaria,13.21
999497,optima,38.0,femenino,casado,,23.0,120346.0,84315.0,36031.0,2.0,1.0,,211000.0,61.0,3.0,fiduciaria,16.42
417554,optima,43.0,masculino,casado,38707.0,49.0,1177344.0,1160940.0,16404.0,2.0,2.0,388246.88,1621000.0,93.0,3.0,hipotecaria,7.44
502775,optima,50.0,femenino,soltero,,4.0,46139.0,42707.0,3432.0,4.0,1.0,21000.43,86000.0,41.0,3.0,fiduciaria,16.64
978526,optima,36.0,femenino,divorciado,52169.0,41.0,84828.0,83656.0,1172.0,2.0,2.0,472773.82,46000.0,62.0,4.0,fiduciaria,19.32
516884,optima,47.0,femenino,soltero,60746.0,43.0,176004.0,172322.0,3682.0,2.0,1.0,902469.8,112000.0,52.0,5.0,fiduciaria,15.28
758620,optima,38.0,femenino,casado,48347.0,36.0,1234751.0,1203107.0,31644.0,2.0,2.0,508533.23,331000.0,270.0,3.0,hipotecaria,6.95
726671,optima,44.0,femenino,viudo,67312.0,3.0,186161.0,104278.0,81883.0,2.0,1.0,,141000.0,44.0,3.0,fiduciaria,14.41
399956,optima,49.0,masculino,casado,29183.0,7.0,74668.0,29874.0,44794.0,6.0,1.0,2378085.35,153000.0,52.0,2.0,fiduciaria,17.52
675858,premier,43.0,masculino,soltero,82778.0,8.0,178637.0,78134.0,100503.0,3.0,0.0,1580957.73,118000.0,52.0,3.0,fiduciaria,15.51
996762,optima,37.0,masculino,casado,70249.0,11.0,485445.0,483820.0,1625.0,3.0,3.0,294329.09,351000.0,67.0,4.0,fiduciaria,14.47
134368,optima,38.0,femenino,casado,197637.0,37.0,69517.0,67255.0,2262.0,4.0,1.0,997333.91,138000.0,48.0,4.0,fiduciaria,16.09
373269,privada,46.0,femenino,casado,85187.0,5.0,6859881.0,795885.0,6063996.0,1.0,4.0,,1113000.0,5.0,2.0,autoliquidable,9.29
429846,optima,39.0,masculino,casado,28928.0,30.0,51564.0,20516.0,31048.0,2.0,1.0,,306000.0,60.0,3.0,fiduciaria,18.78
648825,premier,32.0,femenino,casado,99500.0,155.0,636755.0,575407.0,61348.0,4.0,1.0,6116483.55,245000.0,243.0,4.0,hipotecaria,7.16
330234,optima,53.0,masculino,soltero,,19.0,300961.0,279037.0,21924.0,2.0,2.0,87348.88,112000.0,50.0,5.0,fiduciaria,16.33
563186,optima,33.0,masculino,viudo,50510.0,206.0,780896.0,718393.0,62503.0,2.0,3.0,309086.28,909000.0,212.0,3.0,hipotecaria,6.67
879109,premier,54.0,masculino,casado,89583.0,4.0,1882538.0,1804318.0,78220.0,5.0,1.0,378877.84,313000.0,62.0,4.0,fiduciaria,12.32
175143,premier,55.0,masculino,soltero,80671.0,29.0,2089164.0,1878427.0,210737.0,2.0,2.0,1090748.09,547000.0,305.0,4.0,hipotecaria,6.28
783565,privada,183385156.0,femenino,casado,158504.0,0.0,183451.0,16361.0,167090.0,1.0,2.0,,832000.0,34.0,1.0,prendas,7.66
897792,premier,35.0,femenino,casado,99753.0,2.0,2604662.0,1907143.0,697519.0,4.0,0.0,128023.33,2571000.0,304.0,1.0,hipotecaria,6.85
126349,optima,37.0,femenino,casado,100723.0,2.0,65648.0,56746.0,8902.0,4.0,2.0,859074.19,46000.0,53.0,3.0,fiduciaria,25.46
595938,optima,37.0,masculino,casado,60924.0,81.0,1231129.0,1219732.0,11397.0,3.0,3.0,,556000.0,370.0,4.0,hipotecaria,5.2
987365,optima,62.0,femenino,casado,,0.0,19270.0,6776.0,12494.0,2.0,2.0,1978376.49,182000.0,71.0,3.0,fiduciaria,11.6
892529,optima,29.0,femenino,casado,49045.0,1.0,53724.0,43474.0,10250.0,2.0,2.0,,199000.0,59.0,4.0,fiduciaria,19.87
747257,premier,29.0,femenino,casado,114158.0,5.0,1487013.0,1486388.0,625.0,3.0,4.0,761519.93,588000.0,85.0,4.0,fiduciaria,12.96
842793,privada,57.0,masculino,casado,64476.0,25.0,3103720.0,1828722.0,1274998.0,4.0,2.0,8782.84,1916000.0,133.0,2.0,hipotecaria,6.94
812214,optima,41.0,masculino,soltero,,3.0,211671.0,157526.0,54145.0,1.0,1.0,115963.71,413000.0,57.0,3.0,fiduciaria,14.74
540841,privada,54.0,femenino,soltero,97003.0,4.0,246962.0,50414.0,196548.0,3.0,3.0,1390253.48,71000.0,67.0,3.0,fiduciaria,11.03
571784,premier,43.0,masculino,soltero,83341.0,60.0,2173691.0,1954945.0,218746.0,2.0,1.0,425628.66,919000.0,191.0,4.0,hipotecaria,7.03
129486,premier,56.0,femenino,casado,79872.0,25.0,507581.0,404788.0,102793.0,4.0,1.0,686588.19,270000.0,33.0,4.0,fiduciaria,11.62
432468,optima,35.0,masculino,divorciado,84767.0,7.0,712785.0,706748.0,6037.0,2.0,0.0,9529.82,187000.0,83.0,5.0,fiduciaria,8.89
944067,optima,44.0,masculino,viudo,99671.0,3.0,33733.0,16579.0,17154.0,2.0,2.0,90331.23,162000.0,39.0,3.0,fiduciaria,20.05
311935,optima,35.0,femenino,casado,,11.0,85789.0,78558.0,7231.0,2.0,1.0,1929454.96,304000.0,43.0,2.0,fiduciaria,17.08
353734,optima,34.0,femenino,soltero,107755.0,14.0,416000.0,377845.0,38155.0,1.0,0.0,330239.7,216000.0,45.0,3.0,fiduciaria_prendas,8.66
409201,premier,44.0,masculino,soltero,,34.0,732789.0,688986.0,43803.0,3.0,1.0,,1164000.0,58.0,4.0,fiduciaria,10.71
588799,premier,33.0,femenino,casado,90871.0,27.0,641677.0,218598.0,423079.0,2.0,4.0,61764.65,219000.0,33.0,2.0,autoliquidable,7.71
612435,premier,74.0,femenino,casado,85915.0,29.0,1555057.0,1466463.0,88594.0,2.0,1.0,14967.96,620000.0,347.0,3.0,hipotecaria,10.97
801793,optima,43.0,femenino,soltero,30355.0,1.0,315830.0,295370.0,20460.0,4.0,1.0,708909.7,67000.0,49.0,4.0,fiduciaria,14.86
755297,optima,57.0,femenino,casado,119083.0,45.0,1077513.0,955850.0,121663.0,3.0,1.0,4693190.8,1546000.0,249.0,4.0,hipotecaria,7.18
139933,premier,48.0,femenino,viudo,97667.0,98.0,708142.0,707327.0,815.0,1.0,0.0,249810.59,792000.0,284.0,7.0,fiduciaria_bienes_inmuebles,8.54
722957,optima,60.0,masculino,casado,,48.0,406610.0,381335.0,25275.0,3.0,1.0,167780.63,113000.0,76.0,6.0,fiduciaria,12.16
663057,premier,41.0,femenino,casado,92243.0,21.0,69404.0,53497.0,15907.0,1.0,1.0,63141.01,733000.0,53.0,3.0,fiduciaria,14.2
628371,optima,24.0,masculino,casado,206154.0,1.0,175024.0,146028.0,28996.0,2.0,0.0,2220383.73,302000.0,59.0,3.0,fiduciaria_prendas,8.47
199397,optima,37.0,masculino,soltero,144348.0,17.0,431909.0,330371.0,101538.0,1.0,0.0,203620.81,63000.0,74.0,4.0,fiduciaria_prendas,8.74
